frame,clip,MSE,PSNR,SSIM
665,PCA_rank10,30.998125,33.21744918823242,0.9581438315218304
665,SVD_rank10,0.0,inf,1.0
665,batch_rank10,336.08505,22.866310119628906,0.7299141565699304
666,PCA_rank10,15.702344,36.17115783691406,0.9755228721914326
666,SVD_rank10,0.0,inf,1.0
666,batch_rank10,282.71375,23.617334365844727,0.7595775267019689
667,PCA_rank10,3.3272395,42.90996170043945,0.9893058045882069
667,SVD_rank10,0.0,inf,1.0
667,batch_rank10,287.02704,23.551576614379883,0.7489002673548967
668,PCA_rank10,2.637552,43.91879653930664,0.990786312602191
668,SVD_rank10,0.0,inf,1.0
668,batch_rank10,203.91615,25.036287307739258,0.7852651458269052
669,PCA_rank10,5.048698,41.0990104675293,0.9866447668620758
669,SVD_rank10,0.0,inf,1.0
669,batch_rank10,172.28453,25.768341064453125,0.8046160018557809
670,PCA_rank10,6.031354,40.326656341552734,0.984681186630611
670,SVD_rank10,0.0,inf,1.0
670,batch_rank10,192.66089,25.282867431640625,0.7929025031046598
671,PCA_rank10,10.760677,37.812408447265625,0.9792991128695938
671,SVD_rank10,0.0,inf,1.0
671,batch_rank10,276.35022,23.716205596923828,0.7406085512012581
672,PCA_rank10,12.444583,37.180999755859375,0.9790196924800969
672,SVD_rank10,0.0,inf,1.0
672,batch_rank10,271.9924,23.785236358642578,0.7428783809188845
673,PCA_rank10,10.187292,38.05021667480469,0.9799301335999726
673,SVD_rank10,0.0,inf,1.0
673,batch_rank10,240.30464,24.32318115234375,0.759140021391507
674,PCA_rank10,4.385,41.71110534667969,0.9870777082298939
674,SVD_rank10,0.0,inf,1.0
674,batch_rank10,258.66516,24.00342559814453,0.7442199022311712
675,PCA_rank10,7.505677,39.37690353393555,0.9847473759612194
675,SVD_rank10,0.0,inf,1.0
675,batch_rank10,209.61339,24.91661262512207,0.7854368214981758
676,PCA_rank10,4.6342187,41.471038818359375,0.9879061706524976
676,SVD_rank10,0.0,inf,1.0
676,batch_rank10,135.75313,26.80330467224121,0.829758675255759
677,PCA_rank10,9.152708,38.51530838012695,0.9855166419874205
677,SVD_rank10,0.0,inf,1.0
677,batch_rank10,98.289795,28.205718994140625,0.8606154404910861
678,PCA_rank10,17.449688,35.71292495727539,0.9773629083982076
678,SVD_rank10,0.0,inf,1.0
678,batch_rank10,89.283226,28.623104095458984,0.87360881971359
679,PCA_rank10,25.6625,34.03781509399414,0.9689152237156486
679,SVD_rank10,0.0,inf,1.0
679,batch_rank10,124.26526,27.187307357788086,0.8501408866024975
680,PCA_rank10,30.08323,33.347557067871094,0.9659165771394576
680,SVD_rank10,0.0,inf,1.0
680,batch_rank10,148.0111,26.427860260009766,0.827587176945683
681,PCA_rank10,9.253073,38.46794509887695,0.9852470549320552
681,SVD_rank10,0.0,inf,1.0
681,batch_rank10,184.54683,25.469738006591797,0.8022938651445498
682,PCA_rank10,7.51375,39.37223815917969,0.988071505716756
682,SVD_rank10,0.0,inf,1.0
682,batch_rank10,135.66068,26.806262969970703,0.8353034901801086
683,PCA_rank10,10.773594,37.80719757080078,0.9860553063433763
683,SVD_rank10,0.0,inf,1.0
683,batch_rank10,132.03235,26.923999786376953,0.8354746291164602
684,PCA_rank10,5.8327084,40.472103118896484,0.9873520097293332
684,SVD_rank10,0.0,inf,1.0
684,batch_rank10,180.48036,25.566503524780273,0.7958264967692955
685,PCA_rank10,18.495155,35.46022415161133,0.9719423125600581
685,SVD_rank10,0.0,inf,1.0
685,batch_rank10,224.9762,24.60943603515625,0.7691820469192308
686,PCA_rank10,6.8744793,39.75840759277344,0.9861571731633587
686,SVD_rank10,0.0,inf,1.0
686,batch_rank10,209.96834,24.909265518188477,0.7701795478621919
687,PCA_rank10,8.902396,38.63573455810547,0.9835102204289289
687,SVD_rank10,0.0,inf,1.0
687,batch_rank10,199.0126,25.141998291015625,0.7773086041534994
688,PCA_rank10,4.4864063,41.611820220947266,0.9896785899686183
688,SVD_rank10,0.0,inf,1.0
688,batch_rank10,192.01994,25.297338485717773,0.7836401665384903
689,PCA_rank10,9.620417,38.298866271972656,0.9809459608496117
689,SVD_rank10,0.0,inf,1.0
689,batch_rank10,158.34105,26.134868621826172,0.8083809155649678
690,PCA_rank10,20.279947,35.06013488769531,0.9668013582187882
690,SVD_rank10,0.0,inf,1.0
690,batch_rank10,148.68307,26.408187866210938,0.816361625825298
691,PCA_rank10,15.466615,36.23685073852539,0.9747531940087686
691,SVD_rank10,0.0,inf,1.0
691,batch_rank10,151.39151,26.329788208007812,0.8217384682944211
692,PCA_rank10,14.05276,36.6531867980957,0.9757870925243551
692,SVD_rank10,0.0,inf,1.0
692,batch_rank10,147.19818,26.451778411865234,0.8228878907954219
693,PCA_rank10,17.13651,35.79158020019531,0.9703633057842502
693,SVD_rank10,0.0,inf,1.0
693,batch_rank10,133.56969,26.87372398376465,0.8233253194466793
694,PCA_rank10,18.110052,35.55160903930664,0.9701573795915752
694,SVD_rank10,0.0,inf,1.0
694,batch_rank10,129.85178,26.99632453918457,0.8287326033659177
695,PCA_rank10,21.631615,34.77991485595703,0.9681919094639484
695,SVD_rank10,0.0,inf,1.0
695,batch_rank10,125.30484,27.151124954223633,0.8267056413820407
696,PCA_rank10,13.958438,36.682437896728516,0.9764855205639499
696,SVD_rank10,0.0,inf,1.0
696,batch_rank10,125.51818,27.14373779296875,0.8355896947625101
697,PCA_rank10,5.088333,41.06504821777344,0.9868492819259178
697,SVD_rank10,0.0,inf,1.0
697,batch_rank10,188.32,25.381839752197266,0.8034599880478416
698,PCA_rank10,5.804896,40.49285888671875,0.9860867033842758
698,SVD_rank10,0.0,inf,1.0
698,batch_rank10,281.63855,23.633882522583008,0.7502344936364217
699,PCA_rank10,5.958646,40.379329681396484,0.9855848938732283
699,SVD_rank10,0.0,inf,1.0
699,batch_rank10,307.27808,23.255489349365234,0.7350633312421767
700,PCA_rank10,7.4421353,39.4138298034668,0.9846508704236467
700,SVD_rank10,0.0,inf,1.0
700,batch_rank10,255.97208,24.048877716064453,0.7549700420693347
701,PCA_rank10,7.3914585,39.443504333496094,0.9852252944255581
701,SVD_rank10,0.0,inf,1.0
701,batch_rank10,307.75204,23.248794555664062,0.7396533733886694
702,PCA_rank10,8.20625,38.989356994628906,0.9845037365868167
702,SVD_rank10,0.0,inf,1.0
702,batch_rank10,299.2722,23.370140075683594,0.7491225930318939
703,PCA_rank10,9.190312,38.497501373291016,0.9825824712615818
703,SVD_rank10,0.0,inf,1.0
703,batch_rank10,301.18546,23.342464447021484,0.7512911818004846
704,PCA_rank10,12.2960415,37.233150482177734,0.9819432224286245
704,SVD_rank10,0.0,inf,1.0
704,batch_rank10,256.66953,24.037059783935547,0.7618281900844933
705,PCA_rank10,12.234062,37.255096435546875,0.9797703504589482
705,SVD_rank10,0.0,inf,1.0
705,batch_rank10,273.59546,23.759716033935547,0.7213451658560724
706,PCA_rank10,47.577137,31.356821060180664,0.9508675749259922
706,SVD_rank10,0.0,inf,1.0
706,batch_rank10,408.22656,22.021791458129883,0.6679724519214374
707,PCA_rank10,55.85453,30.660219192504883,0.9498066067214239
707,SVD_rank10,0.0,inf,1.0
707,batch_rank10,347.3686,22.722896575927734,0.7045690604780758
708,PCA_rank10,52.63948,30.917686462402344,0.9525170651437845
708,SVD_rank10,0.0,inf,1.0
708,batch_rank10,277.65088,23.695812225341797,0.7399339052589957
709,PCA_rank10,59.48807,30.386505126953125,0.9490148622354976
709,SVD_rank10,0.0,inf,1.0
709,batch_rank10,241.42744,24.30293846130371,0.7568425759331565
710,PCA_rank10,36.63198,32.4921989440918,0.9629515714711943
710,SVD_rank10,0.0,inf,1.0
710,batch_rank10,141.92422,26.610239028930664,0.8103293123232067
711,PCA_rank10,20.777605,34.95484924316406,0.9753826940409462
711,SVD_rank10,0.0,inf,1.0
711,batch_rank10,122.27698,27.257356643676758,0.8340053622355316
712,PCA_rank10,10.121718,38.07826232910156,0.9802479419583144
712,SVD_rank10,0.0,inf,1.0
712,batch_rank10,99.94203,28.133319854736328,0.8508363576803074
713,PCA_rank10,6.4841666,40.012264251708984,0.9845349877178954
713,SVD_rank10,0.0,inf,1.0
713,batch_rank10,78.33286,29.191362380981445,0.8820872476456453
714,PCA_rank10,13.736406,36.752071380615234,0.9723577464586863
714,SVD_rank10,0.0,inf,1.0
714,batch_rank10,66.77292,29.88479995727539,0.894408813419552
715,PCA_rank10,14.443177,36.534175872802734,0.9717848253964496
715,SVD_rank10,0.0,inf,1.0
715,batch_rank10,113.73583,27.57183074951172,0.8436739715040927
716,PCA_rank10,14.746302,36.443973541259766,0.9719288238650902
716,SVD_rank10,0.0,inf,1.0
716,batch_rank10,164.10568,25.97956657409668,0.8136521328835661
717,PCA_rank10,26.139427,33.95784378051758,0.9619429393605804
717,SVD_rank10,0.0,inf,1.0
717,batch_rank10,258.97134,23.998287200927734,0.7821899697073584
718,PCA_rank10,23.305573,34.456207275390625,0.9687394223061457
718,SVD_rank10,0.0,inf,1.0
718,batch_rank10,347.0258,22.72718620300293,0.7525421906938442
719,PCA_rank10,6.8927603,39.74687194824219,0.9862345160155238
719,SVD_rank10,0.0,inf,1.0
719,batch_rank10,429.66397,21.799514770507812,0.7563955001602088
720,PCA_rank10,6.1916146,40.212764739990234,0.9870461015603181
720,SVD_rank10,0.0,inf,1.0
720,batch_rank10,563.4471,20.622272491455078,0.7261238828303557
721,PCA_rank10,8.129323,39.0302619934082,0.9858900300768526
721,SVD_rank10,0.0,inf,1.0
721,batch_rank10,811.77704,19.036436080932617,0.6546367176581941
722,PCA_rank10,35.629635,32.61268997192383,0.9557746906460285
722,SVD_rank10,0.0,inf,1.0
722,batch_rank10,703.70544,19.65689468383789,0.6474174765206498
723,PCA_rank10,90.003334,28.58821678161621,0.9146586412782912
723,SVD_rank10,0.0,inf,1.0
723,batch_rank10,457.6297,21.52566146850586,0.6900824232959388
724,PCA_rank10,60.005,30.348928451538086,0.9378651711394156
724,SVD_rank10,0.0,inf,1.0
724,batch_rank10,394.3234,22.172279357910156,0.692896472281403
725,PCA_rank10,5.134427,41.025882720947266,0.9875681704994135
725,SVD_rank10,0.0,inf,1.0
725,batch_rank10,447.94525,21.618555068969727,0.6972035383387257
726,PCA_rank10,19.909218,35.140262603759766,0.9707721954360903
726,SVD_rank10,0.0,inf,1.0
726,batch_rank10,513.60114,21.02454376220703,0.6969405092798163
727,PCA_rank10,46.82255,31.426254272460938,0.9514669218758114
727,SVD_rank10,0.0,inf,1.0
727,batch_rank10,383.6535,22.291412353515625,0.7364645255824895
728,PCA_rank10,27.66198,33.711971282958984,0.9685753251445457
728,SVD_rank10,0.0,inf,1.0
728,batch_rank10,299.94052,23.36045265197754,0.7646352583369849
729,PCA_rank10,27.135626,33.79540252685547,0.9691501855018122
729,SVD_rank10,0.0,inf,1.0
729,batch_rank10,280.80798,23.646709442138672,0.7855169721850876
730,PCA_rank10,19.242083,35.28828430175781,0.9747017945998823
730,SVD_rank10,0.0,inf,1.0
730,batch_rank10,302.32703,23.326034545898438,0.783128489800932
731,PCA_rank10,19.479948,35.23492431640625,0.9754183368430096
731,SVD_rank10,0.0,inf,1.0
731,batch_rank10,295.31567,23.427940368652344,0.7932394101465208
732,PCA_rank10,21.74328,34.75755310058594,0.971228199786776
732,SVD_rank10,0.0,inf,1.0
732,batch_rank10,278.56506,23.681537628173828,0.8079765247119228
733,PCA_rank10,39.162292,32.20212173461914,0.9562433020475566
733,SVD_rank10,0.0,inf,1.0
733,batch_rank10,300.91486,23.34636688232422,0.7956780516445647
734,PCA_rank10,41.484844,31.951908111572266,0.9537471608046839
734,SVD_rank10,0.0,inf,1.0
734,batch_rank10,316.27655,23.1301326751709,0.7907955174456969
735,PCA_rank10,39.01453,32.21854019165039,0.9546596645625894
735,SVD_rank10,0.0,inf,1.0
735,batch_rank10,326.5395,22.99144744873047,0.7881130280753633
736,PCA_rank10,38.18927,32.3113899230957,0.9533710041374021
736,SVD_rank10,0.0,inf,1.0
736,batch_rank10,304.63574,23.29299545288086,0.7917577050446667
737,PCA_rank10,30.757605,33.251277923583984,0.9584602730898293
737,SVD_rank10,0.0,inf,1.0
737,batch_rank10,210.7525,24.893075942993164,0.8254551546585399
738,PCA_rank10,17.553802,35.68709182739258,0.9731917416657289
738,SVD_rank10,0.0,inf,1.0
738,batch_rank10,164.62541,25.96583366394043,0.8452074151725423
739,PCA_rank10,15.005625,36.368263244628906,0.9762002301025909
739,SVD_rank10,0.0,inf,1.0
739,batch_rank10,183.86324,25.485855102539062,0.8374842710172349
740,PCA_rank10,9.403698,38.39781951904297,0.983893208931977
740,SVD_rank10,0.0,inf,1.0
740,batch_rank10,366.6751,22.487987518310547,0.7817540309912342
741,PCA_rank10,5.9459376,40.38859939575195,0.9887916622587073
741,SVD_rank10,0.0,inf,1.0
741,batch_rank10,503.37683,21.11187171936035,0.7403230118608366
742,PCA_rank10,2.9250522,43.46946716308594,0.991632806406994
742,SVD_rank10,0.0,inf,1.0
742,batch_rank10,473.58527,21.376821517944336,0.7508227736468591
743,PCA_rank10,8.18823,38.998905181884766,0.9849092466501804
743,SVD_rank10,0.0,inf,1.0
743,batch_rank10,366.38693,22.49140167236328,0.7871323566101989
744,PCA_rank10,10.991198,37.72035217285156,0.9795660689869601
744,SVD_rank10,0.0,inf,1.0
744,batch_rank10,281.11203,23.64200782775879,0.8189919668036394
745,PCA_rank10,24.61776,34.218318939208984,0.9631727522380398
745,SVD_rank10,0.0,inf,1.0
745,batch_rank10,208.87302,24.93198013305664,0.8491417855734118
746,PCA_rank10,23.959167,34.33608627319336,0.9643801345961002
746,SVD_rank10,0.0,inf,1.0
746,batch_rank10,154.45364,26.242820739746094,0.8742501496147056
747,PCA_rank10,15.847343,36.13124084472656,0.9743643439545494
747,SVD_rank10,0.0,inf,1.0
747,batch_rank10,108.588646,27.772960662841797,0.8810109667210124
748,PCA_rank10,8.276459,38.95235824584961,0.9847239296528355
748,SVD_rank10,0.0,inf,1.0
748,batch_rank10,107.59141,27.813026428222656,0.8782561471104465
749,PCA_rank10,13.029635,36.98147964477539,0.9782959796431957
749,SVD_rank10,0.0,inf,1.0
749,batch_rank10,171.97166,25.776233673095703,0.8425958341206766
750,PCA_rank10,18.742449,35.40254211425781,0.9706979028600075
750,SVD_rank10,0.0,inf,1.0
750,batch_rank10,236.44786,24.393447875976562,0.8209624457624354
751,PCA_rank10,31.115885,33.20098114013672,0.9589774215312716
751,SVD_rank10,0.0,inf,1.0
751,batch_rank10,298.2375,23.385181427001953,0.798598793946372
752,PCA_rank10,33.653282,32.860530853271484,0.9576851363834776
752,SVD_rank10,0.0,inf,1.0
752,batch_rank10,313.02744,23.17498016357422,0.7905693501157965
753,PCA_rank10,33.86224,32.833648681640625,0.9563941663957468
753,SVD_rank10,0.0,inf,1.0
753,batch_rank10,328.7177,22.96257209777832,0.7660158878594487
754,PCA_rank10,20.973803,34.914031982421875,0.973436774802394
754,SVD_rank10,0.0,inf,1.0
754,batch_rank10,245.86797,24.223785400390625,0.8150016834870131
755,PCA_rank10,24.520521,34.235504150390625,0.9683721325239015
755,SVD_rank10,0.0,inf,1.0
755,batch_rank10,197.50786,25.17496109008789,0.8443230971916026
756,PCA_rank10,33.801613,32.8414306640625,0.957705430671919
756,SVD_rank10,0.0,inf,1.0
756,batch_rank10,225.9463,24.59075164794922,0.8212030862132873
757,PCA_rank10,26.732813,33.860355377197266,0.9648578599409612
757,SVD_rank10,0.0,inf,1.0
757,batch_rank10,241.12672,24.308349609375,0.8103930697581228
758,PCA_rank10,13.786823,36.73616027832031,0.9780951114136776
758,SVD_rank10,0.0,inf,1.0
758,batch_rank10,205.14198,25.0102596282959,0.8340530779803275
759,PCA_rank10,8.363021,38.90717315673828,0.9861996294822157
759,SVD_rank10,0.0,inf,1.0
759,batch_rank10,165.64526,25.939014434814453,0.8640862972221269
760,PCA_rank10,10.42026,37.95201873779297,0.9825205699154581
760,SVD_rank10,0.0,inf,1.0
760,batch_rank10,165.24152,25.94961166381836,0.8735993511092204
761,PCA_rank10,10.302604,38.00133514404297,0.982364092653428
761,SVD_rank10,0.0,inf,1.0
761,batch_rank10,164.04062,25.981290817260742,0.8732131512006338
762,PCA_rank10,8.334167,38.92218017578125,0.9854798286169929
762,SVD_rank10,0.0,inf,1.0
762,batch_rank10,152.82506,26.288856506347656,0.8807649619903447
763,PCA_rank10,8.812917,38.67960739135742,0.9848281475345476
763,SVD_rank10,0.0,inf,1.0
763,batch_rank10,150.26614,26.362192153930664,0.8800052428979086
764,PCA_rank10,11.9921875,37.341819763183594,0.983179122707204
764,SVD_rank10,0.0,inf,1.0
764,batch_rank10,157.38713,26.161109924316406,0.8751727762705895
765,PCA_rank10,9.91151,38.16940689086914,0.9851347205180578
765,SVD_rank10,0.0,inf,1.0
765,batch_rank10,165.08318,25.953773498535156,0.8677450828678545
766,PCA_rank10,7.2501564,39.52732849121094,0.9880721206916823
766,SVD_rank10,0.0,inf,1.0
766,batch_rank10,192.16365,25.294092178344727,0.8504549738334496
767,PCA_rank10,6.2472396,40.173919677734375,0.9885905495454568
767,SVD_rank10,0.0,inf,1.0
767,batch_rank10,201.294,25.09249496459961,0.8428499817941075
768,PCA_rank10,4.6208854,41.483551025390625,0.990349520484703
768,SVD_rank10,0.0,inf,1.0
768,batch_rank10,190.00839,25.343074798583984,0.8407122157284264
769,PCA_rank10,4.8141146,41.30563735961914,0.9904807886197612
769,SVD_rank10,0.0,inf,1.0
769,batch_rank10,161.34459,26.053258895874023,0.8451610491011208
770,PCA_rank10,12.156719,37.28264236450195,0.9819322202535828
770,SVD_rank10,0.0,inf,1.0
770,batch_rank10,169.70645,25.833818435668945,0.8412762750424077
771,PCA_rank10,15.465938,36.23704147338867,0.9782493528552351
771,SVD_rank10,0.0,inf,1.0
771,batch_rank10,163.82234,25.987071990966797,0.84413600499815
772,PCA_rank10,6.48125,40.01421356201172,0.9874609650707274
772,SVD_rank10,0.0,inf,1.0
772,batch_rank10,158.1578,26.1398983001709,0.8509574182404388
773,PCA_rank10,7.8403645,39.18743896484375,0.9876329872692184
773,SVD_rank10,0.0,inf,1.0
773,batch_rank10,163.32735,26.000213623046875,0.8479863673772362
774,PCA_rank10,7.828854,39.19382095336914,0.9861947414434278
774,SVD_rank10,0.0,inf,1.0
774,batch_rank10,169.28261,25.844680786132812,0.841557120074939
775,PCA_rank10,6.0403123,40.32020950317383,0.9885946811543207
775,SVD_rank10,0.0,inf,1.0
775,batch_rank10,178.58954,25.61224365234375,0.8368221257994979
776,PCA_rank10,8.575886,38.798011779785156,0.9862003342964799
776,SVD_rank10,0.0,inf,1.0
776,batch_rank10,188.34088,25.381357192993164,0.829835468676244
777,PCA_rank10,19.329323,35.268638610839844,0.9798047078660269
777,SVD_rank10,0.0,inf,1.0
777,batch_rank10,217.01895,24.765827178955078,0.8141941026642583
778,PCA_rank10,31.16625,33.1939582824707,0.9718576049148963
778,SVD_rank10,0.0,inf,1.0
778,batch_rank10,184.8764,25.46198844909668,0.8347160212571281
779,PCA_rank10,38.0838,32.323402404785156,0.9670454020960947
779,SVD_rank10,0.0,inf,1.0
779,batch_rank10,164.5423,25.968027114868164,0.8449945001766681
780,PCA_rank10,35.145054,32.67216110229492,0.9682600991320418
780,SVD_rank10,0.0,inf,1.0
780,batch_rank10,170.26953,25.819435119628906,0.8449500602348166
781,PCA_rank10,25.059792,34.141029357910156,0.9743384752778264
781,SVD_rank10,0.0,inf,1.0
781,batch_rank10,176.53822,25.66241455078125,0.8397906488015645
782,PCA_rank10,15.47724,36.23386764526367,0.9806678419675238
782,SVD_rank10,0.0,inf,1.0
782,batch_rank10,158.80428,26.122180938720703,0.8438196672685255
783,PCA_rank10,13.699792,36.76366424560547,0.9779475889121215
783,SVD_rank10,0.0,inf,1.0
783,batch_rank10,146.57985,26.470060348510742,0.8454648110859505
784,PCA_rank10,6.6564064,39.898406982421875,0.984988189937782
784,SVD_rank10,0.0,inf,1.0
784,batch_rank10,144.35838,26.53638458251953,0.8488414570808108
785,PCA_rank10,6.4986978,40.002540588378906,0.9841680527270373
785,SVD_rank10,0.0,inf,1.0
785,batch_rank10,217.41776,24.75785255432129,0.7994052661539921
786,PCA_rank10,8.263594,38.95911407470703,0.9835297261381384
786,SVD_rank10,0.0,inf,1.0
786,batch_rank10,211.34077,24.880970001220703,0.8003302587195271
787,PCA_rank10,10.780573,37.80438232421875,0.9795562026171454
787,SVD_rank10,0.0,inf,1.0
787,batch_rank10,204.55453,25.02271270751953,0.798217193005458
788,PCA_rank10,27.661875,33.71198654174805,0.9640333257072566
788,SVD_rank10,0.0,inf,1.0
788,batch_rank10,208.91473,24.931114196777344,0.7835064797427468
789,PCA_rank10,25.410938,34.080596923828125,0.9661246482716593
789,SVD_rank10,0.0,inf,1.0
789,batch_rank10,191.1788,25.31640625,0.7879766120377661
790,PCA_rank10,12.397864,37.19733428955078,0.9815371051913958
790,SVD_rank10,0.0,inf,1.0
790,batch_rank10,228.08292,24.549875259399414,0.7811352630086675
791,PCA_rank10,5.9659896,40.37397766113281,0.9864861806343096
791,SVD_rank10,0.0,inf,1.0
791,batch_rank10,238.69125,24.35243797302246,0.7756250486459658
792,PCA_rank10,16.224375,36.02912521362305,0.9745276437679575
792,SVD_rank10,0.0,inf,1.0
792,batch_rank10,226.13864,24.58705711364746,0.771005943507924
793,PCA_rank10,23.51901,34.4166145324707,0.9687852778683523
793,SVD_rank10,0.0,inf,1.0
793,batch_rank10,243.46167,24.266498565673828,0.7618597601014255
794,PCA_rank10,22.543333,34.600624084472656,0.9698541246323792
794,SVD_rank10,0.0,inf,1.0
794,batch_rank10,228.45229,24.542848587036133,0.7769053530910218
795,PCA_rank10,7.649948,39.294219970703125,0.9854265886234903
795,SVD_rank10,0.0,inf,1.0
795,batch_rank10,210.1247,24.90603256225586,0.7954422217311881
796,PCA_rank10,60.143906,30.33888816833496,0.940648990063477
796,SVD_rank10,0.0,inf,1.0
796,batch_rank10,345.9271,22.740957260131836,0.7457807988644513
797,PCA_rank10,68.77766,29.756328582763672,0.9384784904764113
797,SVD_rank10,0.0,inf,1.0
797,batch_rank10,519.8844,20.971736907958984,0.6938971480080021
798,PCA_rank10,18.384531,35.48627853393555,0.9749959731804227
798,SVD_rank10,0.0,inf,1.0
798,batch_rank10,580.514,20.492677688598633,0.6805939688159394
799,PCA_rank10,16.021458,36.08378601074219,0.9768542447249408
799,SVD_rank10,0.0,inf,1.0
799,batch_rank10,383.995,22.287548065185547,0.741623791068265
